subjID	block	trial	vStim	aStim	match	resp	result	RT	fb	vFile	aFile	iti	feedJitter	stimOnset	respOnset	feedbackOnset	subjID
6	3	2	2	1	0	2	NA	1.033	1	ტ	norm_r.wav	3082	1076	16573	17606	19687	NA
6	3	3	2	1	0	2	NA	0.692	1	ტ	norm_r.wav	2873	834	24595	25287	27463	NA
6	3	4	3	3	1	1	NA	0.883	1	Ⴇ	norm_ü.wav	2286	1067	31777	32660	34878	NA
6	3	6	1	1	1	1	NA	0.953	1	ჺ	norm_r.wav	3788	775	48213	49166	51031	NA
6	3	7	2	2	1	2	NA	0.77	0	ტ	norm_g.wav	2608	1667	55673	56443	59372	NA
6	3	8	3	2	0	2	NA	1.543	1	Ⴇ	norm_g.wav	2369	1435	63772	65315	67246	NA
6	3	9	3	2	0	2	NA	1.065	1	Ⴇ	norm_g.wav	2863	1101	72141	73206	75286	NA
6	3	10	1	3	0	2	NA	1.633	1	ჺ	norm_ü.wav	3057	1726	80371	82004	84142	NA
6	3	11	3	2	0	2	NA	0.897	1	Ⴇ	norm_g.wav	3374	1760	89559	90456	93349	NA
6	3	12	3	2	0	2	NA	1.044	1	Ⴇ	norm_g.wav	3162	1262	98556	99600	101847	NA
6	3	13	1	3	0	2	NA	1.165	1	ჺ	norm_ü.wav	2301	1696	106193	107358	109926	NA
6	3	14	3	3	1	1	NA	0.729	1	Ⴇ	norm_ü.wav	1752	1205	113715	114444	116955	NA
6	3	15	2	2	1	1	NA	1.139	1	ტ	norm_g.wav	3929	1412	122914	124053	126371	NA
6	3	16	2	2	0	1	NA	0.647	1	ტ	norm_g.wav	2698	2163	131106	131753	135299	NA
6	3	17	3	3	1	1	NA	0.819	1	Ⴇ	norm_ü.wav	4089	535	141421	142240	144000	NA
6	3	18	2	2	1	1	NA	1.776	1	ტ	norm_g.wav	2760	1433	148803	150579	152276	NA
6	3	19	3	3	1	1	NA	0.98	1	Ⴇ	norm_ü.wav	2685	1388	156995	157975	160427	NA
6	3	20	1	1	1	1	NA	0.831	1	ჺ	norm_r.wav	3164	1896	165634	166465	169575	NA
6	3	21	1	1	0	1	NA	0.98	1	ჺ	norm_r.wav	3569	940	175177	176157	178148	NA
6	3	22	3	2	0	2	NA	0.866	1	Ⴇ	norm_g.wav	3221	1490	183398	184264	186929	NA
6	3	23	2	1	0	2	NA	1.215	1	ტ	norm_r.wav	3282	2009	192241	193456	196284	NA
6	3	24	2	1	0	2	NA	0.827	1	ტ	norm_r.wav	2872	1654	201200	202027	204889	NA
6	3	25	1	1	1	1	NA	1.216	1	ჺ	norm_r.wav	3043	2176	209976	211192	214193	NA
6	3	26	1	1	0	1	NA	0.905	1	ჺ	norm_r.wav	2398	1143	218629	219534	221800	NA
6	3	27	2	1	0	2	NA	0.901	1	ტ	norm_r.wav	2720	1931	226560	227461	230535	NA
6	3	28	1	3	0	2	NA	0.868	1	ჺ	norm_ü.wav	3440	1483	236009	236877	239527	NA
6	3	29	2	2	1	1	NA	1.143	1	ტ	norm_g.wav	2990	2328	244554	245697	248923	NA
6	3	30	3	2	0	2	NA	0.799	1	Ⴇ	norm_g.wav	3052	1353	254021	254820	257406	NA
6	4	1	2	2	1	1	NA	0.851	1	ჰ	norm_ü.wav	3162	1654	8204	9055	11887	NA
6	4	2	3	2	0	2	NA	0.99	1	ლ	norm_ü.wav	3788	940	17719	18709	20702	NA
6	4	3	2	2	1	1	NA	0.794	1	ჰ	norm_ü.wav	2097	2009	24828	25622	28882	NA
6	4	4	1	3	0	1	NA	1.329	0	ჟ	norm_m.wav	2872	1143	33817	35146	36994	NA
6	4	5	1	3	0	2	NA	0.909	1	ჟ	norm_m.wav	2863	1262	41897	42806	45202	NA
6	4	6	1	3	0	2	NA	1.712	1	ჟ	norm_m.wav	3440	2176	50687	52399	54899	NA
6	4	7	3	3	1	1	NA	0.732	1	ლ	norm_m.wav	2301	1433	59237	59969	62707	NA
6	4	8	1	1	1	2	NA	1.444	0	ჟ	norm_l.wav	2398	1726	67138	68582	70893	NA
6	4	9	2	1	0	2	NA	1.006	1	ჰ	norm_l.wav	2369	1412	75305	76311	78757	NA
6	4	10	1	1	1	1	NA	0.767	1	ჟ	norm_l.wav	3569	1353	84363	85130	87747	NA
6	4	11	1	1	0	1	NA	0.77	1	ჟ	norm_l.wav	3043	1388	92833	93603	96262	NA
6	4	12	3	3	1	1	NA	1.409	1	ლ	norm_m.wav	3164	1101	101469	102878	104615	NA
6	4	13	3	3	0	1	NA	0.705	1	ლ	norm_m.wav	2769	1483	109412	110117	112926	NA
6	4	14	3	2	0	2	NA	1.043	1	ლ	norm_ü.wav	2685	1490	117648	118691	121182	NA
6	4	15	1	3	0	2	NA	1.809	1	ჟ	norm_m.wav	2760	1076	125972	127781	129088	NA
6	4	16	2	1	0	2	NA	1.061	1	ჰ	norm_l.wav	2548	1931	133671	134732	137641	NA
6	4	17	3	3	1	1	NA	1.796	1	ლ	norm_m.wav	3374	775	143048	144844	145854	NA
6	4	18	3	3	0	1	NA	0.838	1	ლ	norm_m.wav	3929	871	151817	152655	154732	NA
6	4	19	2	2	1	2	NA	1.268	0	ჰ	norm_ü.wav	4089	1205	160866	162134	164115	NA
6	4	20	2	2	0	1	NA	0.538	1	ჰ	norm_ü.wav	3282	2163	169428	169966	173624	NA
6	4	21	2	1	0	2	NA	0.902	1	ჰ	norm_l.wav	3082	1696	178739	179641	182473	NA
6	4	22	2	1	0	2	NA	0.969	1	ჰ	norm_l.wav	2698	535	187208	188177	189774	NA
6	4	23	3	3	1	1	NA	1.044	1	ლ	norm_m.wav	2608	1435	194425	195469	197892	NA
6	4	25	1	1	0	1	NA	0.66	1	ჟ	norm_l.wav	3332	1896	211860	212520	215793	NA
6	4	26	1	3	0	2	NA	1.486	1	ჟ	norm_m.wav	3052	834	220878	222364	223745	NA
6	4	27	2	2	1	1	NA	1.001	1	ჰ	norm_ü.wav	2990	2328	228763	229764	233132	NA
6	4	28	1	1	1	1	NA	1.569	1	ჟ	norm_l.wav	2720	1592	237898	239467	241534	NA
6	4	29	2	1	0	2	NA	0.798	1	ჰ	norm_l.wav	3057	1067	246626	247424	249738	NA
6	4	30	2	1	0	2	NA	0.777	1	ჰ	norm_l.wav	2286	1760	254068	254845	257862	NA
6	2	1	3	3	1	1	NA	1.304	1	Ⴐ	norm_au.wav	3282	1592	8326	9630	11951	NA
6	2	2	4	4	1	1	NA	1.022	1	ծ	norm_g.wav	2760	1896	16746	17768	20682	NA
6	2	3	3	3	1	2	NA	1.294	0	Ⴐ	norm_au.wav	2720	1726	25435	26729	29205	NA
6	2	4	2	2	1	1	NA	0.977	1	Ⴇ	norm_r.wav	3332	1076	34598	35575	37711	NA
6	2	5	4	4	1	1	NA	0.825	1	ծ	norm_g.wav	3269	1760	43015	43840	46804	NA
6	2	6	3	4	0	2	NA	1.037	1	Ⴐ	norm_g.wav	3043	1412	51892	52929	55345	NA
6	2	7	4	3	0	2	NA	0.926	1	ծ	norm_au.wav	1752	1931	59134	60060	63100	NA
6	2	8	3	4	0	1	NA	0.845	0	Ⴐ	norm_g.wav	2301	1388	67434	68279	70859	NA
6	2	9	4	3	0	2	NA	0.881	1	ծ	norm_au.wav	3374	1483	76276	77157	79790	NA
6	2	10	2	2	1	1	NA	1.079	1	Ⴇ	norm_r.wav	2097	1205	83924	85003	87174	NA
6	2	11	3	4	0	2	NA	0.986	1	Ⴐ	norm_g.wav	2608	1262	91812	92798	95107	NA
6	2	12	2	2	1	1	NA	1.004	1	Ⴇ	norm_r.wav	2698	535	99849	100853	102415	NA
6	2	13	1	2	0	2	NA	1.11	1	Ⴒ	norm_r.wav	2398	2328	106856	107966	111213	NA
6	2	14	3	3	1	1	NA	1.275	1	Ⴐ	norm_au.wav	2869	1667	116127	117402	119832	NA
6	2	15	2	1	0	2	NA	1.063	1	Ⴇ	norm_i.wav	2863	834	124726	125789	127603	NA
6	2	16	1	1	1	1	NA	1.056	1	Ⴒ	norm_i.wav	2990	775	132622	133678	135438	NA
6	2	17	4	4	1	1	NA	0.882	1	ծ	norm_g.wav	2548	2163	140020	140902	144221	NA
6	2	18	2	1	0	2	NA	1.449	1	Ⴇ	norm_i.wav	2286	2009	148540	149989	152583	NA
6	2	19	1	2	0	2	NA	1.319	1	Ⴒ	norm_r.wav	3164	940	157791	159110	160776	NA
6	2	20	2	2	1	1	NA	1.485	1	Ⴇ	norm_r.wav	3052	1696	165857	167342	169586	NA
6	2	21	4	3	0	2	NA	0.889	1	ծ	norm_au.wav	2685	1143	174308	175197	177495	NA
6	2	22	1	2	0	2	NA	1.428	1	Ⴒ	norm_r.wav	4089	1769	183623	185051	187437	NA
6	2	23	4	4	1	1	NA	1.46	1	ծ	norm_g.wav	2873	1369	192345	193805	195748	NA
6	2	24	1	1	1	1	NA	1.431	1	Ⴒ	norm_i.wav	3929	1067	201721	203152	204833	NA
6	2	25	4	3	0	2	NA	1.125	1	ծ	norm_au.wav	3057	1433	209934	211059	213412	NA
6	2	26	1	1	1	1	NA	0.834	1	Ⴒ	norm_i.wav	3162	871	218608	219442	221508	NA
6	2	27	2	1	0	2	NA	0.871	1	Ⴇ	norm_i.wav	3082	1353	226634	227505	230025	NA
6	2	28	1	2	0	2	NA	1.033	1	Ⴒ	norm_r.wav	3440	1490	235508	236541	239034	NA
6	2	29	3	3	1	1	NA	1.748	1	Ⴐ	norm_au.wav	3221	1101	244285	246033	247427	NA
6	2	30	1	1	1	1	NA	1.021	1	Ⴒ	norm_i.wav	3788	2176	253243	254264	257462	NA
6	2	31	3	4	0	2	NA	1.656	1	Ⴐ	norm_g.wav	2872	1435	262371	264027	265841	NA
6	2	32	2	1	0	2	NA	0.91	1	Ⴇ	norm_i.wav	3569	1654	271442	272352	275127	NA
6	3	1	3	3	1	2	NA	1.043	0	փ	norm_e.wav	2097	1483	7137	8180	10652	NA
6	3	2	2	2	1	1	NA	1.383	1	ሆ	norm_m.wav	2869	1067	15576	16959	18680	NA
6	3	3	3	4	0	2	NA	0.973	1	փ	norm_äu.wav	3082	1101	23806	24779	26945	NA
6	3	4	1	1	1	2	NA	1.77	0	ሉ	norm_u.wav	3440	1654	32413	34183	36103	NA
6	3	6	1	2	0	1	NA	1.011	0	ሉ	norm_m.wav	2760	1143	49334	50345	52517	NA
6	3	7	4	4	1	1	NA	1.139	1	Ⴉ	norm_äu.wav	3164	2163	57720	58859	61928	NA
6	3	8	2	1	0	1	NA	1.635	0	ሆ	norm_u.wav	3929	1726	67889	69524	71660	NA
6	3	10	2	1	0	2	NA	1.365	1	ሆ	norm_u.wav	2398	1369	84190	85555	87587	NA
6	3	11	4	4	1	1	NA	0.911	1	Ⴉ	norm_äu.wav	3282	1262	92914	93825	96209	NA
6	3	12	3	3	1	1	NA	1.085	1	փ	norm_e.wav	3332	1667	101586	102671	105290	NA
6	3	13	4	3	0	2	NA	0.781	1	Ⴉ	norm_e.wav	2301	535	109622	110403	112194	NA
6	3	14	2	1	0	1	NA	0.953	0	ሆ	norm_u.wav	3052	1353	117288	118241	120674	NA
6	3	15	3	4	0	2	NA	1.165	1	փ	norm_äu.wav	3788	940	126504	127669	129488	NA
6	3	16	1	2	0	1	NA	1.29	0	ሉ	norm_m.wav	2685	1388	134202	135492	137633	NA
6	3	17	3	4	0	2	NA	0.963	1	փ	norm_äu.wav	3057	1896	142734	143697	146675	NA
6	3	18	2	1	0	2	NA	1.627	1	ሆ	norm_u.wav	3162	2009	151870	153497	155908	NA
6	3	19	1	1	1	1	NA	1.305	1	ሉ	norm_u.wav	2990	2328	160942	162247	165311	NA
6	3	21	3	3	1	2	NA	1.252	0	փ	norm_e.wav	2863	871	178060	179312	180975	NA
6	3	22	1	1	1	2	NA	1.261	0	ሉ	norm_u.wav	3569	775	186588	187849	189394	NA
6	3	23	2	2	1	2	NA	1.551	0	ሆ	norm_m.wav	4089	2176	195517	197068	199738	NA
6	3	24	1	1	1	1	NA	1.587	1	ሉ	norm_u.wav	3269	1433	205044	206631	208506	NA
6	3	25	4	3	0	2	NA	0.795	1	Ⴉ	norm_e.wav	2286	1931	212825	213620	216791	NA
6	3	26	2	2	1	1	NA	1.031	1	ሆ	norm_m.wav	2548	1696	221372	222403	225107	NA
6	3	27	4	4	1	1	NA	1.097	1	Ⴉ	norm_äu.wav	3374	1435	230518	231615	233984	NA
6	3	28	1	2	0	2	NA	1.226	1	ሉ	norm_m.wav	3043	834	239058	240284	241934	NA
6	3	29	4	3	0	2	NA	0.965	1	Ⴉ	norm_e.wav	2720	1769	246682	247647	250496	NA
6	3	30	1	2	0	1	NA	1.293	0	ሉ	norm_m.wav	1752	1205	254283	255576	257523	NA
6	3	31	4	3	0	2	NA	1.019	1	Ⴉ	norm_e.wav	2872	1592	262425	263444	266052	NA
6	3	32	3	3	1	1	NA	1.529	1	փ	norm_e.wav	3221	1760	271308	272837	275109	NA
6	4	1	3	4	0	1	NA	1.162	0	ቐ	norm_o.wav	3082	834	8093	9255	10957	NA
6	4	2	1	2	0	1	NA	1.083	0	Ⴕ	norm_l.wav	3282	1726	16285	17368	20044	NA
6	4	3	2	1	0	1	NA	1.332	0	Ⴏ	norm_ei.wav	2720	1412	24807	26139	28264	NA
6	4	4	4	4	1	1	NA	1.078	1	ზ	norm_o.wav	3440	1490	33741	34819	37266	NA
6	4	5	1	1	1	1	NA	1.224	1	Ⴕ	norm_ei.wav	3569	1076	42865	44089	45972	NA
6	4	6	3	4	0	1	NA	1.101	0	ቐ	norm_o.wav	2286	1654	50294	51395	53982	NA
6	4	7	4	3	0	2	NA	0.881	1	ზ	norm_ü.wav	3374	1143	59399	60280	62573	NA
6	4	8	1	1	1	1	NA	1.23	1	Ⴕ	norm_ei.wav	2097	1388	66709	67939	70142	NA
6	4	9	2	2	1	1	NA	1.213	1	Ⴏ	norm_l.wav	3043	1369	75229	76442	78639	NA
6	4	10	1	2	0	2	NA	0.903	1	Ⴕ	norm_l.wav	3332	2009	84015	84918	88061	NA
6	4	11	3	3	1	1	NA	1.213	1	ቐ	norm_ü.wav	3057	1435	93163	94376	96643	NA
6	4	12	2	2	1	2	NA	1.68	0	Ⴏ	norm_l.wav	2698	2176	101373	103053	105580	NA
6	4	13	3	4	0	2	NA	1.331	1	ቐ	norm_o.wav	2872	940	110489	111820	113464	NA
6	4	14	2	1	0	2	NA	1.612	1	Ⴏ	norm_ei.wav	2608	2328	118101	119713	122461	NA
6	4	15	3	4	0	2	NA	1.228	1	ቐ	norm_o.wav	2685	1696	127191	128419	130931	NA
6	4	16	4	4	1	1	NA	1.085	1	ზ	norm_o.wav	3221	535	136189	137274	138766	NA
6	4	17	1	1	1	1	NA	1.019	1	Ⴕ	norm_ei.wav	2990	1896	143798	144817	147736	NA
6	4	18	4	4	1	1	NA	1.016	1	ზ	norm_o.wav	3164	871	152933	153949	155849	NA
6	4	19	3	3	1	1	NA	0.774	1	ቐ	norm_ü.wav	3052	1262	160945	161719	164240	NA
6	4	20	2	1	0	2	NA	1.288	1	Ⴏ	norm_ei.wav	2863	1760	169147	170435	172951	NA
6	4	21	3	3	1	1	NA	1.145	1	ቐ	norm_ü.wav	2760	1769	177755	178900	181565	NA
6	4	22	4	3	0	2	NA	1.17	1	ზ	norm_ü.wav	2869	1931	186469	187639	190438	NA
6	4	23	1	1	1	1	NA	1.901	1	Ⴕ	norm_ei.wav	2398	1205	194869	196770	198103	NA
6	4	24	4	3	0	2	NA	1.07	1	ზ	norm_ü.wav	4089	1067	204222	205292	207334	NA
6	4	25	1	2	0	2	NA	1.045	1	Ⴕ	norm_l.wav	2301	1101	211679	212724	214817	NA
6	4	26	2	1	0	2	NA	1.166	1	Ⴏ	norm_ei.wav	1752	1667	218597	219763	222298	NA
6	4	27	4	4	1	1	NA	1.19	1	ზ	norm_o.wav	3269	2163	227598	228788	231790	NA
6	4	28	3	3	1	1	NA	1.442	1	ቐ	norm_ü.wav	3162	775	236985	238427	239789	NA
6	4	30	4	3	0	2	NA	0.909	1	ზ	norm_ü.wav	3929	1433	253965	254874	257443	NA
6	4	31	2	2	1	1	NA	0.949	1	Ⴏ	norm_l.wav	2873	1353	262349	263298	265736	NA
6	4	32	1	2	0	2	NA	0.99	1	Ⴕ	norm_l.wav	3788	1483	271567	272557	275093	NA
